"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Kirby, George",669923,"SEA","SI","Sinker",1,1,"120",18.7,"41","0.289","0.368","0.328",5.3,17.1,20.6,"0.237","0.343","0.284",48.4
"Kochanowicz, Jack",686799,"LAA","CH","Changeup",-1,-2,"154",23.3,"41","0.257","0.314","0.361",31.6,22,20,"0.24","0.301","0.303",26.9
"Smith, Cade",671922,"CLE","FF","4-Seam Fastball",-1.8,-3,"172",61.4,"41","0.333","0.59","0.428",25.6,22,13.6,"0.312","0.538","0.378",50
"Márquez, Germán",608566,"SD","CU","Curveball",0.3,0,"190",37.9,"41","0.22","0.39","0.26",27.7,22,15.3,"0.247","0.416","0.283",43.8
"McGreevy, Michael",700241,"STL","CH","Changeup",2.8,4,"130",21.1,"41","0.105","0.184","0.166",26.2,17.1,20.6,"0.24","0.411","0.308",22.6
"McClanahan, Shane",663556,"TB","SL","Slider",2,3,"127",26.5,"40","0.194","0.278","0.255",27.5,22.5,23.7,"0.236","0.419","0.321",40.7
"Littell, Zack",641793,"WSH","FF","4-Seam Fastball",-4.9,-6,"122",23.7,"40","0.371","0.743","0.499",4.9,7.5,12,"0.325","0.63","0.441",53.1
"Bazardo, Eduard",660825,"SEA","SI","Sinker",3.1,5,"155",63.5,"40","0.171","0.2","0.214",13.6,22.5,17.3,"0.236","0.359","0.297",48.1
"Pomeranz, Drew",519141,"LAA","FF","4-Seam Fastball",-4,-5,"130",67.7,"40","0.333","0.75","0.471",23.9,15,23.1,"0.265","0.572","0.377",38.7
"Bibee, Tanner",676440,"CLE","FF","4-Seam Fastball",-1.2,-2,"171",24.7,"40","0.378","0.514","0.413",8.7,5,5,"0.31","0.489","0.37",62.9
"Pallette, Peyton",688883,"CLE","FF","4-Seam Fastball",-0.9,-1,"162",53.8,"40","0.3","0.467","0.423",31.9,20,24.2,"0.3","0.476","0.424",50
"Wacha, Michael",608379,"KC","CH","Changeup",1.2,2,"156",24.4,"40","0.162","0.243","0.238",31,20,14.8,"0.197","0.265","0.238",20.7
"Weiss, Ryan",680802,"HOU","ST","Sweeper",-1.7,-3,"172",32.5,"40","0.242","0.455","0.366",32,35,24.1,"0.176","0.359","0.308",52.6
"May, Dustin",669160,"STL","FF","4-Seam Fastball",-0.4,-1,"159",26.8,"40","0.333","0.5","0.394",14.3,15,12,"0.245","0.409","0.321",53.3
"Cabrera, Edward",665795,"CHC","SI","Sinker",-1.7,-2,"128",20.1,"40","0.361","0.583","0.41",3.2,5,11.8,"0.356","0.583","0.406",38.9
"Crochet, Garrett",676979,"BOS","FF","4-Seam Fastball",-0.8,-1,"174",33.6,"40","0.237","0.474","0.327",25.6,25,18.5,"0.239","0.434","0.304",39.3
"Weathers, Ryan",677960,"NYY","CH","Changeup",-0.5,-1,"147",23.3,"40","0.256","0.333","0.266",30.6,22.5,14.3,"0.26","0.342","0.261",35.5
"Crochet, Garrett",676979,"BOS","FC","Cutter",-0.4,-1,"128",24.7,"40","0.265","0.382","0.399",19.4,20,38.1,"0.32","0.453","0.39",50
"Valdez, Framber",664285,"DET","CH","Changeup",2.3,3,"134",21.1,"40","0.231","0.282","0.238",24.7,17.5,16.7,"0.248","0.332","0.261",28.1
"Leiter, Jack",683004,"TEX","CH","Changeup",-1.3,-2,"135",20.7,"40","0.306","0.389","0.345",35.8,25,18.9,"0.282","0.483","0.365",42.3
"Paddack, Chris",663978,"MIA","FF","4-Seam Fastball",-0.5,-1,"189",32.3,"40","0.361","0.472","0.391",15.8,17.5,11.1,"0.26","0.416","0.321",40
"Nola, Aaron",605400,"PHI","FF","4-Seam Fastball",-3.3,-6,"183",28.6,"40","0.361","0.75","0.489",18.5,27.5,26.8,"0.294","0.59","0.406",56
"Woods Richardson, Simeon",680573,"MIN","SL","Slider",-3,-5,"154",26,"40","0.343","0.6","0.461",15.2,10,11.1,"0.337","0.52","0.41",51.6
"Ashcraft, Graham",668933,"CIN","FC","Cutter",-1.5,-2,"148",51.2,"39","0.345","0.552","0.517",19.2,7.7,7.5,"0.286","0.439","0.421",38.5
"Rogers, Trevor",669432,"BAL","CH","Changeup",-1.6,-2,"135",25.2,"39","0.297","0.405","0.383",29.3,17.9,16.3,"0.287","0.386","0.313",33.3
"Meyer, Max",676974,"MIA","SL","Slider",2,3,"160",27.1,"39","0.121","0.242","0.243",43.5,35.9,27.5,"0.192","0.331","0.298",42.1
"Muñoz, Andrés",662253,"SEA","SL","Slider",2.3,3,"145",58.2,"39","0.132","0.263","0.197",50.6,48.7,33.9,"0.185","0.366","0.261",42.1
"Sugano, Tomoyuki",608372,"COL","FS","Split-Finger",3.2,4,"124",21.6,"39","0.132","0.237","0.153",30.6,20.5,18.6,"0.249","0.435","0.299",25.8
"Ober, Bailey",641927,"MIN","FF","4-Seam Fastball",-0.4,-1,"191",31.6,"39","0.273","0.485","0.379",19.2,23.1,20.5,"0.226","0.389","0.329",45.8
"Teng, Kai-Wei",678906,"HOU","ST","Sweeper",3.9,5,"128",36.3,"39","0.118","0.118","0.182",27.9,25.6,21.3,"0.235","0.326","0.301",25
"Castillo, Luis",622491,"SEA","SL","Slider",-1.4,-3,"175",26.5,"39","0.294","0.471","0.376",31.1,25.6,16.4,"0.254","0.371","0.323",45.8
"Peterson, David",656849,"NYM","SL","Slider",3.6,4,"116",20.8,"39","0.135","0.189","0.133",36.2,43.6,30.4,"0.155","0.232","0.193",40.9
"Littell, Zack",641793,"WSH","FS","Split-Finger",0.1,0,"109",21.2,"39","0.158","0.316","0.259",18,20.5,19.5,"0.226","0.4","0.277",33.3
"Burrows, Mike",681347,"HOU","SL","Slider",-1.6,-2,"111",17.5,"39","0.342","0.447","0.355",30.2,20.5,26.7,"0.232","0.342","0.257",23.3
"Gilbert, Logan",669302,"SEA","FF","4-Seam Fastball",-0.6,-1,"222",30.3,"39","0.324","0.73","0.454",20.9,10.3,9.1,"0.322","0.664","0.43",57.6
"McClanahan, Shane",663556,"TB","FF","4-Seam Fastball",0.5,1,"181",37.7,"39","0.281","0.406","0.369",23.8,20.5,20.5,"0.298","0.562","0.425",45.8
"Mize, Casey",663554,"DET","FF","4-Seam Fastball",-1.6,-3,"157",33.2,"39","0.273","0.485","0.403",24.6,25.6,22.7,"0.245","0.467","0.363",47.8
"Sheehan, Emmet",686218,"LAD","FF","4-Seam Fastball",-3.1,-6,"212",39.8,"39","0.412","0.882","0.562",27.7,17.9,15.6,"0.353","0.733","0.486",48.1
"Singer, Brady",663903,"CIN","SL","Slider",0.9,2,"174",30.9,"39","0.222","0.278","0.263",26.7,17.9,17.9,"0.235","0.356","0.287",48.3
"Williamson, Brandon",682227,"CIN","FC","Cutter",-0.2,0,"137",26.4,"39","0.31","0.448","0.406",20,17.9,28,"0.266","0.469","0.397",56.5
"Orze, Eric",679358,"MIN","FS","Split-Finger",0.2,0,"152",56.7,"38","0.235","0.294","0.263",29.7,28.9,22,"0.212","0.271","0.242",33.3
"Bassitt, Chris",605135,"BAL","CU","Curveball",0.7,1,"134",25.1,"38","0.242","0.273","0.296",27.5,13.2,12.2,"0.302","0.366","0.326",13.8
"Lowder, Rhett",695076,"CIN","SL","Slider",-1.5,-2,"147",24.8,"38","0.324","0.486","0.369",33.8,26.3,22.2,"0.227","0.301","0.241",33.3
"Johnson, Pierce",572955,"CIN","CU","Curveball",-0.3,0,"147",69.3,"38","0.314","0.543","0.364",23.2,18.4,17.1,"0.354","0.664","0.432",40
"Sugano, Tomoyuki",608372,"COL","FF","4-Seam Fastball",0.6,1,"148",25.7,"38","0.265","0.412","0.333",14.3,18.4,12.5,"0.28","0.502","0.371",59.3
"Taylor, Grant",691799,"CWS","FF","4-Seam Fastball",0.4,1,"172",56,"38","0.229","0.343","0.305",26.3,34.2,21.7,"0.238","0.329","0.28",59.1
"Pivetta, Nick",601713,"SD","FF","4-Seam Fastball",1.4,2,"163",57.6,"38","0.182","0.273","0.262",23.8,34.2,21.3,"0.133","0.245","0.231",40
"Cameron, Noah",702070,"KC","FF","4-Seam Fastball",-0.3,0,"159",31.5,"38","0.306","0.444","0.368",20,15.8,16.2,"0.315","0.596","0.402",53.3
"Junk, Janson",676083,"MIA","SL","Slider",2.3,3,"136",23.4,"38","0.194","0.278","0.279",17.9,13.2,11.4,"0.261","0.398","0.307",45.2
"Pérez, Martín",527048,"ATL","SI","Sinker",0.5,1,"139",31.2,"37","0.226","0.387","0.332",5.6,8.1,8.3,"0.316","0.578","0.431",50
"Peralta, Freddy",642547,"NYM","CU","Curveball",-0.8,-1,"109",16.7,"37","0.235","0.471","0.33",38.2,35.1,26.5,"0.213","0.348","0.277",42.9
"Walker, Taijuan",592836,"PHI","FS","Split-Finger",-4,-4,"98",23.1,"37","0.361","0.583","0.449",19,13.5,17.2,"0.358","0.627","0.428",45.2
"Fisher, Braydon",680755,"TOR","SL","Slider",1.9,3,"141",50.4,"37","0.229","0.286","0.251",32.4,16.2,16.7,"0.264","0.373","0.298",37.9
"Schultz, Noah",702273,"CWS","FF","4-Seam Fastball",4.3,5,"105",31.3,"37","0.094","0.125","0.177",28.6,29.7,22.4,"0.183","0.242","0.254",38.1
"Anderson, Drew",623454,"DET","FF","4-Seam Fastball",1.8,2,"129",39.4,"37","0.172","0.31","0.301",24.3,21.6,19.5,"0.253","0.43","0.369",50
"Mikolas, Miles",571945,"WSH","FF","4-Seam Fastball",-2.5,-3,"123",25.7,"37","0.323","0.581","0.459",20.3,18.9,20.6,"0.263","0.541","0.399",62.5
"Gallen, Zac",668678,"AZ","SL","Slider",0.5,1,"139",24.2,"37","0.324","0.382","0.333",29.7,18.9,15.2,"0.239","0.342","0.275",39.3
"Pallante, Andre",669467,"STL","SI","Sinker",-2.3,-2,"110",20.4,"37","0.281","0.406","0.377",15,10.8,12.5,"0.269","0.407","0.347",14.3
"Sulser, Cole",642121,"TB","FF","4-Seam Fastball",0.4,1,"134",42.9,"37","0.265","0.441","0.334",17.6,18.9,23.3,"0.28","0.557","0.382",48.1
"Senzatela, Antonio",622608,"COL","FF","4-Seam Fastball",1.9,2,"111",37,"37","0.219","0.25","0.274",32.4,35.1,25.5,"0.251","0.322","0.31",42.1
"Pallante, Andre",669467,"STL","FF","4-Seam Fastball",-0.8,-1,"163",30.2,"37","0.333","0.567","0.445",15.9,5.4,7.7,"0.336","0.617","0.461",57.1
"Civale, Aaron",650644,"ATH","CU","Curveball",2.1,3,"134",21.7,"36","0.182","0.242","0.228",27.6,25,18,"0.166","0.233","0.214",33.3
"Pérez, Martín",527048,"ATL","CH","Changeup",1.6,2,"136",30.6,"36","0.065","0.161","0.158",30.3,22.2,13.3,"0.2","0.279","0.269",20.8
"Ginkel, Kevin",656464,"AZ","SL","Slider",2.7,4,"128",51.8,"36","0.121","0.152","0.168",42.6,30.6,25,"0.164","0.227","0.213",31.8
"Banda, Anthony",607455,"MIN","SL","Slider",-1.6,-2,"113",44,"36","0.235","0.441","0.333",38.5,36.1,27.1,"0.19","0.29","0.234",42.9
"Fedde, Erick",607200,"CWS","FC","Cutter",-0.3,0,"130",25,"36","0.303","0.606","0.41",13.3,5.6,10.5,"0.276","0.481","0.353",45.2
"Castillo, Luis",622491,"SEA","SI","Sinker",-0.7,-1,"124",18.8,"36","0.382","0.412","0.399",9,5.6,9.5,"0.409","0.573","0.441",53.1
"Zerpa, Angel",672582,"MIL","SI","Sinker",-0.5,-1,"147",68.1,"36","0.3","0.467","0.383",19.3,16.7,15,"0.338","0.489","0.407",52
"Patrick, Chad",694477,"MIL","FF","4-Seam Fastball",-1,-1,"128",24,"36","0.29","0.516","0.383",15.3,8.3,7.3,"0.304","0.505","0.386",51.7
"Lugo, Seth",607625,"KC","CU","Curveball",2,2,"115",17.5,"36","0.139","0.222","0.179",17.5,30.6,20.8,"0.183","0.247","0.186",28
"Festa, Matt",670036,"CLE","ST","Sweeper",-1.7,-2,"118",47,"36","0.182","0.424","0.338",25,11.1,12.9,"0.162","0.348","0.254",37.9
"Alvarado, José",621237,"PHI","SI","Sinker",0.6,1,"154",65.5,"36","0.367","0.4","0.404",28.4,16.7,20.7,"0.26","0.326","0.32",28
"deGrom, Jacob",594798,"TEX","SL","Slider",2.3,4,"151",29,"36","0.147","0.147","0.189",37.8,44.4,19.8,"0.191","0.23","0.212",27.8
"Holmes, Clay",605280,"NYM","CH","Changeup",2.1,2,"97",15.4,"36","0.194","0.222","0.185",33.3,30.6,19,"0.245","0.297","0.236",60
"Myers, Tobias",668964,"NYM","FF","4-Seam Fastball",2.3,3,"129",43.3,"36","0.206","0.382","0.275",12.3,19.4,19.4,"0.286","0.446","0.335",51.9
"Walker, Ryan",676254,"SF","SI","Sinker",-0.5,-1,"168",70,"36","0.323","0.419","0.367",16.7,25,18,"0.232","0.321","0.29",34.8
"McClanahan, Shane",663556,"TB","CH","Changeup",2.1,3,"131",27.3,"36","0.121","0.121","0.208",33.8,36.1,24.1,"0.149","0.186","0.192",30
"Headrick, Brent",687396,"NYY","FF","4-Seam Fastball",2.8,4,"124",46.4,"36","0.194","0.194","0.254",15.9,19.4,19.4,"0.211","0.297","0.286",33.3
"May, Dustin",669160,"STL","ST","Sweeper",-3,-3,"112",18.9,"36","0.29","0.452","0.372",31,27.8,22.7,"0.218","0.314","0.296",28.6
"Topa, Justin",623437,"MIN","SI","Sinker",-2.5,-3,"124",49.6,"36","0.394","0.485","0.465",10.7,11.1,16.7,"0.335","0.483","0.383",44.8
"Corbin, Patrick",571578,"TOR","SI","Sinker",1.8,2,"133",33.9,"36","0.258","0.29","0.307",5,8.3,9.4,"0.277","0.424","0.356",42.9
"Williams, Gavin",668909,"CLE","CU","Curveball",-1.5,-2,"124",19.3,"35","0.2","0.4","0.279",24.2,31.4,19,"0.204","0.45","0.276",45.8
"Arrighetti, Spencer",681293,"HOU","CU","Curveball",0.9,1,"116",30.6,"35","0.138","0.172","0.233",55.6,51.4,47.4,"0.122","0.148","0.217",9.1
"Cameron, Noah",702070,"KC","CH","Changeup",-0.7,-1,"101",20,"35","0.233","0.367","0.321",28.8,22.9,24.2,"0.243","0.343","0.316",40.9
"Luzardo, Jesús",666200,"PHI","CH","Changeup",1.5,2,"149",22.2,"35","0.219","0.313","0.27",43.9,31.4,22.4,"0.232","0.405","0.309",19
"Ashby, Aaron",676879,"MIL","SI","Sinker",-1.1,-2,"189",50.9,"35","0.367","0.567","0.47",13,8.6,11.1,"0.316","0.489","0.392",44.4
"King, Bryan",687911,"HOU","FF","4-Seam Fastball",2.4,3,"123",54.4,"35","0.161","0.258","0.219",16.2,28.6,21.7,"0.136","0.157","0.194",19
"Flaherty, Jack",656427,"DET","SL","Slider",-2.3,-4,"154",26,"35","0.28","0.76","0.5",30.6,17.1,14.3,"0.204","0.482","0.396",50
"Lugo, Seth",607625,"KC","SI","Sinker",2,3,"134",20.4,"35","0.233","0.3","0.28",17.7,11.4,14.8,"0.319","0.386","0.342",44.4
"Finnegan, Kyle",640448,"DET","FF","4-Seam Fastball",1.9,3,"150",56.4,"35","0.179","0.286","0.299",16.4,20,18.9,"0.171","0.263","0.289",28.6
"Lugo, Seth",607625,"KC","FC","Cutter",-1.7,-2,"94",14.3,"35","0.345","0.552","0.439",27.9,22.9,20.5,"0.262","0.437","0.365",42.9
"Gilbert, Logan",669302,"SEA","FS","Split-Finger",-2.7,-3,"105",14.3,"35","0.25","0.375","0.331",38.5,40,17.3,"0.184","0.233","0.226",33.3
"Hudson, Bryan",663542,"CWS","FF","4-Seam Fastball",1.2,2,"174",56.7,"35","0.207","0.241","0.29",27.5,34.3,21.4,"0.186","0.24","0.255",22.2
"Kochanowicz, Jack",686799,"LAA","FF","4-Seam Fastball",1.4,2,"124",18.8,"35","0.2","0.267","0.274",17.9,22.9,18.2,"0.262","0.366","0.331",40.9
"Fried, Max",608331,"NYY","CH","Changeup",2.7,3,"108",14.2,"35","0.152","0.212","0.189",32.2,28.6,22.2,"0.253","0.31","0.27",30.4
"Dollander, Chase",801403,"COL","SI","Sinker",0.4,1,"147",23.5,"35","0.258","0.387","0.359",16.4,5.7,11.1,"0.272","0.398","0.316",46.7
"Crochet, Garrett",676979,"BOS","SI","Sinker",-1.7,-2,"116",22.4,"35","0.296","0.444","0.399",20.8,20,33.3,"0.262","0.462","0.388",38.1
"Gore, MacKenzie",669022,"TEX","CU","Curveball",-0.9,-1,"133",20.7,"35","0.219","0.438","0.301",32.2,40,21.9,"0.25","0.458","0.324",57.9
"Suárez, Albert",544150,"BAL","FF","4-Seam Fastball",1.8,2,"133",51.8,"35","0.172","0.241","0.269",15.9,14.3,12.5,"0.205","0.331","0.308",37.5
"Hoffmann, Andrew",694851,"AZ","FF","4-Seam Fastball",-1.2,-1,"118",51.5,"35","0.31","0.552","0.456",12.5,20,21.2,"0.243","0.44","0.341",56.5
"Mikolas, Miles",571945,"WSH","SI","Sinker",0.3,0,"105",21.9,"35","0.286","0.486","0.33",11.8,17.1,20.7,"0.229","0.382","0.262",37.9
"Misiorowski, Jacob",694819,"MIL","SL","Slider",2.8,4,"142",22.3,"35","0.125","0.25","0.184",25.6,20,26.9,"0.193","0.252","0.217",30.8
"Sproat, Brandon",687075,"MIL","SI","Sinker",-2.2,-3,"120",26.4,"35","0.296","0.519","0.429",10.2,8.6,11.5,"0.288","0.502","0.421",41.7
"Ober, Bailey",641927,"MIN","SL","Slider",3.8,4,"97",16,"34","0.235","0.265","0.222",13.7,14.7,20,"0.217","0.29","0.22",34.5
"Keller, Mitch",656605,"PIT","SI","Sinker",-0.3,0,"115",18.7,"34","0.333","0.367","0.357",18.4,11.8,19,"0.35","0.429","0.381",50
"Soriano, José",667755,"LAA","FS","Split-Finger",3.4,4,"127",16.9,"34","0.091","0.091","0.1",48.3,44.1,30.6,"0.147","0.193","0.164",11.1
"Leiter, Jack",683004,"TEX","SL","Slider",-1.8,-2,"114",17.5,"34","0.29","0.613","0.407",38.5,32.4,28.9,"0.283","0.551","0.382",55
"Skubal, Tarik",669373,"DET","SI","Sinker",-0.3,0,"117",18.7,"34","0.3","0.367","0.368",14.5,14.7,18.5,"0.357","0.419","0.382",56
"Rogers, Taylor",573124,"MIN","SI","Sinker",-1.4,-1,"89",37.9,"34","0.286","0.393","0.346",7.9,14.7,17.2,"0.311","0.473","0.415",33.3
"Burrows, Mike",681347,"HOU","FF","4-Seam Fastball",-3.2,-5,"166",26.1,"34","0.4","0.933","0.572",12.3,14.7,11.9,"0.353","0.622","0.449",52
"Eovaldi, Nathan",543135,"TEX","FC","Cutter",-1.8,-3,"144",22.9,"34","0.207","0.517","0.412",35.1,17.6,13.6,"0.256","0.544","0.391",43.5
"Glasnow, Tyler",607192,"LAD","SI","Sinker",3.8,6,"146",25.2,"34","0.071","0.071","0.203",24.1,17.6,25,"0.182","0.308","0.295",27.3
"Morillo, Juan",666661,"AZ","FF","4-Seam Fastball",0.8,1,"131",52.2,"34","0.194","0.29","0.259",33.3,44.1,29.4,"0.159","0.28","0.212",47.1
"Sabrowski, Erik",681870,"CLE","FF","4-Seam Fastball",1.7,3,"160",66.7,"34","0.148","0.296","0.272",30.7,38.2,26.5,"0.165","0.366","0.318",46.7
"Fried, Max",608331,"NYY","FF","4-Seam Fastball",-1.2,-2,"135",17.7,"34","0.241","0.448","0.351",22.4,35.3,23.5,"0.164","0.268","0.259",41.2
"Early, Connelly",813349,"BOS","CH","Changeup",0.7,1,"128",20.8,"34","0.273","0.303","0.269",24.2,17.6,13.6,"0.296","0.427","0.32",44.4
"Tolle, Payton",801139,"BOS","FF","4-Seam Fastball",3,3,"113",46.3,"34","0.063","0.156","0.153",30.5,44.1,36.6,"0.071","0.115","0.116",29.4
"Morán, Jovani",663558,"BOS","FF","4-Seam Fastball",2.7,3,"112",38.8,"34","0.111","0.259","0.253",20.4,14.7,26.3,"0.142","0.255","0.261",26.1
"Phillips, Connor",683175,"CIN","FF","4-Seam Fastball",-0.5,-1,"161",47.1,"34","0.227","0.318","0.4",21.2,20.6,16.3,"0.259","0.389","0.427",26.7
"Thompson, Ryan",657044,"AZ","SI","Sinker",0.2,0,"122",70.5,"34","0.241","0.414","0.368",16.1,5.9,11.1,"0.282","0.357","0.339",37
"Abreu, Bryan",650556,"HOU","FF","4-Seam Fastball",-1.6,-2,"138",52.3,"34","0.273","0.591","0.474",26.5,23.5,23.5,"0.235","0.446","0.427",53.3
"Burke, Sean",680732,"CWS","CU","Curveball",-1.1,-2,"148",23.7,"34","0.273","0.424","0.312",18.6,26.5,15,"0.288","0.39","0.305",41.7
"Abbott, Andrew",671096,"CIN","CH","Changeup",-1.4,-2,"124",20.5,"34","0.323","0.452","0.369",46.7,17.6,18.2,"0.23","0.31","0.274",12
"Scherzer, Max",453286,"TOR","FF","4-Seam Fastball",0.2,0,"162",47.2,"34","0.3","0.533","0.396",12.6,11.8,10.3,"0.315","0.562","0.411",50
"Bradley, Taj",671737,"MIN","FC","Cutter",1.5,2,"147",20.8,"34","0.161","0.161","0.194",32.4,26.5,23.1,"0.206","0.261","0.247",45.5
"Springs, Jeffrey",605488,"ATH","CH","Changeup",0.4,1,"117",19.1,"34","0.219","0.281","0.274",46.8,32.4,25,"0.166","0.204","0.192",14.3
"Martinez, Nick",607259,"TB","FC","Cutter",2.9,3,"107",18.2,"33","0.226","0.387","0.288",16.4,9.1,21.4,"0.3","0.463","0.351",25
"Littell, Zack",641793,"WSH","SL","Slider",-0.9,-1,"138",26.8,"33","0.292","0.583","0.408",19,12.1,26.7,"0.374","0.722","0.516",65.2
"Manaea, Sean",640455,"NYM","ST","Sweeper",0,0,"147",35,"33","0.241","0.379","0.286",27.8,27.3,16.4,"0.224","0.387","0.28",22.7
"Kuhnel, Joel",669270,"ATH","SI","Sinker",2.2,2,"89",56,"33","0.259","0.296","0.286",10.9,6.1,9.1,"0.37","0.478","0.404",44.4
"McCullers Jr., Lance",621121,"HOU","FC","Cutter",-0.7,-1,"147",27.4,"33","0.286","0.536","0.4",20.3,15.2,18.5,"0.272","0.466","0.372",60.9
"Martin, Davis",663436,"CWS","SI","Sinker",2.6,2,"93",14.8,"33","0.214","0.321","0.302",6.1,9.1,23.1,"0.218","0.305","0.297",44
"Miller, Mason",695243,"SD","SL","Slider",5.1,6,"121",52.6,"33","0.091","0.091","0.082",72.5,72.7,57.1,"0.037","0.042","0.034",11.1
"Wacha, Michael",608379,"KC","FC","Cutter",0,0,"104",16.3,"33","0.323","0.613","0.403",19,27.3,33.3,"0.255","0.492","0.327",56.5
"Ashcraft, Braxton",677952,"PIT","SL","Slider",-3,-3,"111",18.4,"33","0.346","0.462","0.453",37.9,27.3,24.3,"0.216","0.255","0.311",23.5
"Irvin, Jake",663623,"WSH","SI","Sinker",-0.5,-1,"137",22.2,"33","0.296","0.519","0.418",10.2,9.1,14.3,"0.322","0.531","0.414",52
"Montero, Keider",672456,"DET","SI","Sinker",0.5,1,"105",21.6,"33","0.207","0.414","0.292",10.4,9.1,16.7,"0.23","0.381","0.318",40.7
"Webb, Jacob",657097,"CHC","FF","4-Seam Fastball",-4.3,-6,"128",51.4,"33","0.308","0.538","0.467",20.3,21.2,17.1,"0.335","0.663","0.468",65
"Sheehan, Emmet",686218,"LAD","CH","Changeup",-0.2,0,"92",17.3,"33","0.258","0.355","0.292",21.6,21.2,16.3,"0.252","0.311","0.271",45.8
"Rasmussen, Drew",656876,"TB","FF","4-Seam Fastball",-1.9,-3,"137",27.9,"33","0.387","0.71","0.48",21.9,27.3,20.5,"0.312","0.516","0.374",45.5
"Burrows, Mike",681347,"HOU","SI","Sinker",-2.5,-3,"101",15.9,"33","0.464","0.643","0.515",11.3,3,12.5,"0.289","0.454","0.377",33.3
"Senga, Kodai",673540,"NYM","FF","4-Seam Fastball",-1.6,-2,"138",37.6,"32","0.308","0.577","0.436",21.7,34.4,33.3,"0.241","0.435","0.363",33.3
"Fuentes, Didier",800311,"ATL","FF","4-Seam Fastball",-0.2,0,"115",65.7,"32","0.286","0.429","0.336",25,28.1,23.7,"0.256","0.479","0.346",50
"Suarez, Robert",663158,"ATL","FF","4-Seam Fastball",3.9,4,"114",54.3,"32","0.133","0.133","0.184",23.1,31.3,23.3,"0.194","0.255","0.226",30
"Pfaadt, Brandon",694297,"AZ","SI","Sinker",-2.4,-2,"96",20.3,"32","0.25","0.464","0.381",13.3,9.4,15,"0.274","0.547","0.391",48
"Cabrera, Edward",665795,"CHC","CU","Curveball",-0.2,0,"134",21,"32","0.231","0.5","0.358",29.8,37.5,25,"0.222","0.437","0.356",60
"Bibee, Tanner",676440,"CLE","CH","Changeup",2.6,3,"125",18,"32","0.074","0.074","0.166",45.3,37.5,29.3,"0.091","0.103","0.181",13.3
"Lorenzen, Michael",547179,"COL","SI","Sinker",0.3,0,"97",15.8,"32","0.345","0.345","0.403",6.7,6.3,14.3,"0.343","0.405","0.361",59.3
"Freeland, Kyle",607536,"COL","FF","4-Seam Fastball",-4.8,-6,"114",26.7,"32","0.393","0.821","0.533",18.6,18.8,15.8,"0.319","0.627","0.436",40.9
"Kay, Anthony",641743,"CWS","SI","Sinker",-0.4,0,"93",15.3,"32","0.269","0.423","0.392",19.6,18.8,24,"0.29","0.497","0.403",42.9
"Martin, Davis",663436,"CWS","CH","Changeup",3.1,3,"108",17.2,"32","0.156","0.281","0.186",14.3,12.5,10.5,"0.321","0.533","0.365",64.3
"Blubaugh, AJ",805123,"HOU","CH","Changeup",1.9,2,"103",26.2,"32","0.148","0.185","0.195",28.3,18.8,17.6,"0.157","0.229","0.214",26.1
"McCullers Jr., Lance",621121,"HOU","SI","Sinker",0.9,1,"140",26.1,"32","0.222","0.407","0.334",15.1,15.6,26.3,"0.223","0.308","0.303",50
"Cameron, Noah",702070,"KC","FC","Cutter",-1.1,-1,"103",20.4,"32","0.345","0.517","0.403",32,9.4,30,"0.341","0.517","0.398",30.8
"Petersen, Michael",656848,"MIA","FF","4-Seam Fastball",2.4,3,"107",54.9,"32","0.179","0.286","0.263",26.3,25,24.2,"0.235","0.562","0.38",50
"Bender, Anthony",669622,"MIA","ST","Sweeper",1.8,2,"106",45.1,"32","0.179","0.214","0.217",25,43.8,31.1,"0.143","0.201","0.196",33.3
"Harrison, Kyle",690986,"MIL","SV","Slurve",2.5,3,"137",26.4,"32","0.1","0.1","0.156",25.9,28.1,18.8,"0.157","0.184","0.183",9.5
"Weathers, Ryan",677960,"NYY","SI","Sinker",-1.9,-2,"105",16.7,"32","0.357","0.464","0.43",11.4,12.5,22.2,"0.358","0.542","0.425",37.5
"Warren, Will",701542,"NYY","ST","Sweeper",0.6,1,"145",23.5,"32","0.29","0.355","0.325",23.7,21.9,18.9,"0.315","0.458","0.345",33.3
"Cruz, Fernando",518585,"NYY","FS","Split-Finger",-1.6,-2,"131",55.7,"32","0.154","0.269","0.278",56.7,50,27.1,"0.152","0.251","0.271",20
"Luzardo, Jesús",666200,"PHI","SI","Sinker",0.8,1,"102",15.2,"32","0.387","0.516","0.403",9.8,0,0,"0.346","0.428","0.35",45.2
"Chandler, Bubba",696149,"PIT","CH","Changeup",0.3,0,"95",18.7,"32","0.226","0.355","0.264",32.6,28.1,26.5,"0.246","0.391","0.286",27.3
"Marinaccio, Ron",676760,"SD","CH","Changeup",-1.7,-2,"116",34.4,"32","0.31","0.414","0.352",23.5,9.4,7,"0.221","0.283","0.265",11.5
"Vásquez, Randy",681190,"SD","FC","Cutter",0.7,1,"168",26.7,"32","0.321","0.5","0.373",23.5,18.8,15.8,"0.265","0.462","0.336",34.8
"King, Michael",650633,"SD","FF","4-Seam Fastball",1,1,"127",19.7,"32","0.2","0.24","0.305",40.7,43.8,27.5,"0.141","0.199","0.268",27.3
