"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Jansen, Kenley",445276,"DET","FC","Cutter",-0.8,-1,"117",78.5,"25","0.286","0.571","0.416",28.6,24,16.7,"0.289","0.495","0.391",33.3
"Anderson, Drew",623454,"DET","CH","Changeup",-1.8,-2,"98",32.8,"25","0.217","0.435","0.308",28.9,28,17.5,"0.17","0.305","0.24",37.5
"Sterner, Justin",686993,"ATH","FC","Cutter",-2.4,-2,"86",31.5,"25","0.4","0.6","0.504",28,20,25,"0.273","0.43","0.303",45
"Liberatore, Matthew",669461,"STL","CH","Changeup",1.3,1,"82",16.5,"25","0.261","0.304","0.306",23.8,4,9.1,"0.252","0.313","0.264",17.4
"Lee, Dylan",669276,"ATL","SL","Slider",2.5,3,"121",57.3,"25","0.174","0.348","0.228",44.4,32,20,"0.168","0.222","0.214",31.3
"Lowder, Rhett",695076,"CIN","CH","Changeup",1.4,2,"110",20.4,"25","0.16","0.24","0.179",31,24,18.8,"0.227","0.357","0.25",31.6
"Nelson, Ryne",669194,"AZ","SL","Slider",2,2,"83",17.9,"25","0.167","0.208","0.222",36.6,44,35.5,"0.195","0.29","0.227",53.8
"Rasmussen, Drew",656876,"TB","SI","Sinker",3.1,3,"92",18.7,"25","0.08","0.2","0.188",9.1,20,17.9,"0.206","0.333","0.231",45
"Holton, Tyler",663947,"DET","FC","Cutter",1.8,2,"93",38.3,"25","0.227","0.227","0.264",13.6,12,14.3,"0.263","0.317","0.304",52.6
"Flaherty, Jack",656427,"DET","CU","Curveball",-1.4,-1,"103",20.5,"25","0.25","0.45","0.402",37.8,20,14.7,"0.281","0.498","0.394",31.3
"Helsley, Ryan",664854,"BAL","FF","4-Seam Fastball",2.1,2,"97",50.5,"25","0.143","0.19","0.27",33.3,28,35,"0.191","0.315","0.294",57.1
"Corbin, Patrick",571578,"TOR","SL","Slider",3.1,3,"86",27.5,"25","0.125","0.125","0.136",52.5,52,30.2,"0.145","0.171","0.16",36.4
"Mejia, Juan",675848,"COL","ST","Sweeper",0.1,0,"115",40.1,"24","0.273","0.273","0.283",44.2,33.3,20,"0.172","0.199","0.208",7.1
"Mayza, Tim",641835,"PHI","SL","Slider",-1.1,-1,"92",31.3,"24","0.174","0.304","0.263",22.5,25,14.6,"0.224","0.407","0.284",47.1
"Miles, Spencer",693686,"TOR","SI","Sinker",3.2,3,"81",32.7,"24","0.2","0.2","0.267",33.3,20.8,31.3,"0.286","0.315","0.336",26.7
"Early, Connelly",813349,"BOS","SI","Sinker",3.2,3,"90",16.7,"24","0.105","0.105","0.23",8,25,40,"0.199","0.292","0.316",30.8
"Weaver, Luke",596133,"NYM","FF","4-Seam Fastball",2.1,2,"104",54.5,"24","0.182","0.273","0.257",25,20.8,25,"0.247","0.357","0.28",38.9
"Eovaldi, Nathan",543135,"TEX","CU","Curveball",0.1,0,"113",18,"24","0.25","0.417","0.285",33.9,29.2,16.7,"0.15","0.261","0.176",35.3
"Gallen, Zac",668678,"AZ","CU","Curveball",-4.4,-4,"93",19.4,"24","0.364","0.727","0.477",20.5,16.7,10.3,"0.349","0.679","0.455",55.6
"Ryan, Joe",657746,"MIN","SI","Sinker",2.7,2,"84",13.4,"24","0.227","0.273","0.231",10.3,20.8,20.8,"0.256","0.427","0.35",55.6
"Roupp, Landen",694738,"SF","CH","Changeup",2.1,2,"99",17.3,"24","0.045","0.045","0.133",27.8,25,13.6,"0.202","0.265","0.246",25
"Lawrence, Justin",664875,"PIT","SI","Sinker",-0.3,0,"93",40.4,"24","0.25","0.3","0.394",14,0,0,"0.391","0.484","0.434",45
"Nance, Tommy",667297,"TOR","CU","Curveball",4.1,3,"82",38.7,"24","0.045","0.045","0.096",26.8,45.8,27.5,"0.109","0.125","0.153",27.3
"Scott, Tanner",656945,"LAD","FF","4-Seam Fastball",0.9,1,"97",53.3,"24","0.167","0.417","0.242",31,29.2,21.9,"0.289","0.573","0.364",41.2
"Kelly, Kevin",687330,"TB","SI","Sinker",3.3,3,"103",52.6,"24","0.143","0.143","0.238",24.5,16.7,19,"0.34","0.549","0.422",64.7
"Harrison, Kyle",690986,"MIL","SV","Slurve",2,2,"108",25.4,"24","0.091","0.091","0.171",26.1,29.2,18.4,"0.157","0.187","0.195",13.3
"Klein, Will",694361,"LAD","FF","4-Seam Fastball",3.8,4,"100",46.7,"24","0.13","0.13","0.148",24.3,37.5,27.3,"0.173","0.206","0.19",14.3
"Fluharty, Mason",689254,"TOR","ST","Sweeper",0.2,0,"90",41.3,"24","0.19","0.381","0.269",50,41.7,32.3,"0.145","0.213","0.193",16.7
"Patrick, Chad",694477,"MIL","SI","Sinker",-0.1,0,"95",20.3,"24","0.294","0.529","0.411",17.1,20.8,23.8,"0.265","0.546","0.406",42.9
"Gage, Matt",657424,"SF","SL","Slider",-0.5,-1,"109",52.9,"24","0.278","0.5","0.394",19.6,0,0,"0.35","0.663","0.487",36.8
"Baker, Bryan",641329,"TB","CH","Changeup",2.5,2,"90",44.8,"24","0.167","0.25","0.179",44.9,33.3,20,"0.161","0.188","0.152",6.3
"Bido, Osvaldo",674370,"CWS","FF","4-Seam Fastball",0.2,0,"84",32.4,"24","0.167","0.278","0.317",21.1,12.5,10,"0.262","0.432","0.396",53.3
"Littell, Zack",641793,"WSH","SI","Sinker",-11.5,-9,"82",17.3,"23","0.391","1.087","0.646",4.3,4.3,7.1,"0.392","0.931","0.553",54.5
"Suarez, José",660761,"ATL","FF","4-Seam Fastball",-1.7,-2,"131",39.9,"23","0.4","0.467","0.493",21.2,13,7.9,"0.317","0.42","0.451",50
"Fried, Max",608331,"NYY","CU","Curveball",2,2,"100",15.3,"23","0.095","0.095","0.155",25.7,21.7,14.7,"0.138","0.177","0.161",11.8
"Domínguez, Seranthony",622554,"CWS","FF","4-Seam Fastball",-2.4,-2,"90",35.9,"23","0.2","0.4","0.409",30.6,34.8,26.7,"0.206","0.433","0.419",42.9
"Cecconi, Slade",677944,"CLE","CU","Curveball",-3.5,-3,"94",17.6,"23","0.316","0.632","0.452",41.7,34.8,17,"0.282","0.562","0.416",45.5
"Marinaccio, Ron",676760,"SD","FF","4-Seam Fastball",-0.9,-1,"111",37.5,"23","0.286","0.619","0.407",31,26.1,19.4,"0.271","0.595","0.391",53.3
"Yamamoto, Yoshinobu",808967,"LAD","FC","Cutter",0.3,0,"102",17.9,"23","0.35","0.4","0.35",28.6,13,17.6,"0.275","0.416","0.319",27.8
"Javier, Cristian",664299,"HOU","FF","4-Seam Fastball",-5.6,-5,"84",47.7,"23","0.5","0.75","0.589",16.3,4.3,4.3,"0.429","0.708","0.551",53.3
"Gilbert, Logan",669302,"SEA","FC","Cutter",0.2,0,"88",13.7,"23","0.35","0.45","0.396",18.6,13,20,"0.248","0.322","0.306",47.1
"Brazobán, Huascar",623211,"NYM","CH","Changeup",-0.6,-1,"80",39.6,"23","0.261","0.348","0.304",26.7,13,8.1,"0.263","0.314","0.252",25
"Meyer, Max",676974,"MIA","FF","4-Seam Fastball",-1.2,-1,"106",20.9,"23","0.286","0.571","0.389",12,8.7,8.3,"0.3","0.55","0.391",52.6
"Waldron, Matt",663362,"SD","KN","Knuckleball",-4,-3,"82",33.3,"23","0.381","0.667","0.467",14.6,8.7,10.5,"0.289","0.383","0.326",42.1
"Faucher, Calvin",676534,"MIA","FC","Cutter",1.1,1,"83",41.3,"23","0.2","0.2","0.345",23.7,8.7,13.3,"0.328","0.49","0.462",64.3
"Tolle, Payton",801139,"BOS","FF","4-Seam Fastball",2.2,2,"83",51.6,"23","0.095","0.238","0.187",32.6,43.5,35.7,"0.055","0.116","0.127",36.4
"Wolfram, Grant",664991,"BAL","SI","Sinker",0.1,0,"80",44.9,"23","0.364","0.5","0.428",26.8,30.4,38.9,"0.25","0.345","0.276",33.3
"Dreyer, Jack",676263,"LAD","SL","Slider",-0.9,-1,"95",44.6,"23","0.238","0.476","0.335",37.8,30.4,20,"0.218","0.497","0.334",42.9
"Hancock, Emerson",676106,"SEA","ST","Sweeper",1,1,"130",23.9,"23","0.13","0.13","0.123",29.8,43.5,16.9,"0.132","0.151","0.124",0
"Burke, Brock",656271,"CIN","FF","4-Seam Fastball",3.4,3,"82",34.7,"23","0.1","0.1","0.177",30.8,39.1,28.1,"0.143","0.218","0.229",36.4
"Griffin, Foster",656492,"WSH","FF","4-Seam Fastball",-3.5,-3,"86",15.9,"23","0.235","0.588","0.435",9.4,17.4,12.9,"0.292","0.589","0.458",46.2
"Ashcraft, Graham",668933,"CIN","SL","Slider",2.9,3,"113",45.7,"23","0.045","0.045","0.073",45.8,52.2,30,"0.101","0.128","0.128",40
"Silseth, Chase",681217,"LAA","FS","Split-Finger",2,2,"85",39.7,"22","0.15","0.3","0.236",43.8,27.3,22.2,"0.158","0.272","0.23",35.7
"Kelly, Merrill",518876,"AZ","CH","Changeup",-3.9,-3,"84",29.1,"22","0.316","0.474","0.391",42.5,22.7,18.5,"0.368","0.584","0.448",35.7
"Barco, Hunter",682995,"PIT","FF","4-Seam Fastball",-2.2,-2,"82",35.3,"22","0.368","0.579","0.448",15.8,22.7,17.9,"0.343","0.534","0.419",50
"Ramírez, Yohan",670990,"PIT","FF","4-Seam Fastball",-0.3,0,"85",28.1,"22","0.222","0.5","0.373",20.5,22.7,21.7,"0.215","0.325","0.317",30.8
"Treinen, Blake",595014,"LAD","ST","Sweeper",-2.1,-2,"83",53.5,"22","0.25","0.65","0.4",36.8,36.4,22.2,"0.339","0.656","0.446",58.3
"Romero, JoJo",668941,"STL","ST","Sweeper",-0.3,0,"95",36.4,"22","0.286","0.524","0.359",17.5,22.7,18.5,"0.311","0.638","0.412",43.8
"Rodriguez, Bradgley",699134,"SD","CH","Changeup",4.7,4,"95",40.4,"22","0","0","0.064",45.8,36.4,22.2,"0.064","0.076","0.119",8.3
"May, Dustin",669160,"STL","FC","Cutter",2.1,2,"88",17.7,"22","0.3","0.3","0.277",10.4,13.6,17.6,"0.26","0.301","0.255",33.3
"Suter, Brent",608718,"LAA","CH","Changeup",3.5,3,"98",30.3,"22","0.045","0.091","0.057",40.4,27.3,13.6,"0.157","0.269","0.183",18.8
"Brash, Matt",666374,"SEA","SL","Slider",3.7,3,"82",55.4,"22","0.1","0.2","0.152",34.3,31.8,30.4,"0.182","0.359","0.25",35.7
"Young, Brandon",687064,"BAL","FF","4-Seam Fastball",0,0,"82",34,"22","0.2","0.55","0.343",20.4,13.6,13.6,"0.282","0.684","0.431",47.1
"Megill, Trevor",656730,"MIL","FF","4-Seam Fastball",-1.5,-2,"108",56.3,"22","0.412","0.588","0.483",21.3,18.2,12.9,"0.373","0.746","0.516",64.3
"Franco, Jose",683742,"CIN","FF","4-Seam Fastball",-2.5,-2,"87",47.5,"22","0.313","0.75","0.511",7.7,13.6,16.7,"0.32","0.662","0.492",53.8
"Fluharty, Mason",689254,"TOR","FC","Cutter",-0.6,-1,"118",54.1,"22","0.294","0.353","0.407",26.2,22.7,15.2,"0.16","0.324","0.297",38.5
"Beeter, Clayton",690925,"WSH","SL","Slider",1.9,2,"80",44.2,"22","0.05","0.2","0.186",30.6,31.8,22.6,"0.164","0.304","0.278",38.5
"Lord, Brad",695418,"WSH","SL","Slider",2.3,2,"96",26.8,"22","0.182","0.318","0.214",24.5,18.2,11.1,"0.232","0.476","0.3",50
"Beeter, Clayton",690925,"WSH","FF","4-Seam Fastball",0.3,0,"101",55.8,"22","0.25","0.438","0.373",14.6,9.1,11.8,"0.256","0.46","0.433",66.7
"Lopez, Jacob",682052,"ATH","FC","Cutter",-0.3,0,"94",19.8,"22","0.286","0.286","0.418",20,13.6,18.8,"0.245","0.286","0.404",27.3
"Phillips, Tyler",663969,"MIA","SI","Sinker",1.7,2,"90",28,"22","0.176","0.176","0.282",7.1,4.5,10,"0.261","0.427","0.388",62.5
"Senga, Kodai",673540,"NYM","FC","Cutter",-1.8,-1,"82",22.3,"22","0.389","0.556","0.464",34.2,4.5,12.5,"0.276","0.343","0.35",35.3
"Williams, Gavin",668909,"CLE","SI","Sinker",2.4,2,"85",12.9,"22","0.238","0.286","0.252",13.8,36.4,47.1,"0.24","0.356","0.276",61.5
"Brogdon, Connor",641401,"CLE","CH","Changeup",1.7,1,"80",41.7,"22","0.15","0.2","0.264",25.6,13.6,20,"0.242","0.322","0.267",44.4
"Sims, Lucas",608371,"CWS","FF","4-Seam Fastball",-1.7,-1,"78",45.6,"22","0.25","0.5","0.407",6.1,13.6,21.4,"0.276","0.536","0.428",64.3
"Brazobán, Huascar",623211,"NYM","SI","Sinker",2.9,3,"95",47,"22","0.2","0.35","0.277",26.9,22.7,35.7,"0.244","0.386","0.31",33.3
"Burke, Sean",680732,"CWS","SI","Sinker",-0.5,0,"86",16,"22","0.2","0.45","0.309",9.1,0,0,"0.226","0.376","0.298",45
"Newcomb, Sean",656794,"CWS","SV","Slurve",-0.6,-1,"105",34.2,"22","0.286","0.429","0.325",24.5,18.2,11.4,"0.278","0.33","0.287",29.4
"Sánchez, Cristopher",650911,"PHI","SL","Slider",-0.6,-1,"122",18.8,"22","0.318","0.5","0.393",34.5,27.3,21.4,"0.303","0.494","0.342",31.3
"Kerkering, Orion",689147,"PHI","ST","Sweeper",0.5,0,"78",40.2,"22","0.158","0.316","0.268",17.9,18.2,13.8,"0.175","0.27","0.26",6.7
"Walker, Taijuan",592836,"PHI","FC","Cutter",-6.2,-5,"84",19.8,"22","0.368","0.842","0.582",17.1,9.1,18.2,"0.349","0.652","0.435",22.2
"King, Michael",650633,"SD","ST","Sweeper",1.6,2,"110",19.9,"22","0.105","0.263","0.227",33.3,22.7,16.1,"0.137","0.281","0.246",28.6
"Bradish, Kyle",680694,"BAL","FF","4-Seam Fastball",-3.9,-3,"82",14.9,"21","0.526","0.789","0.655",11.1,9.5,33.3,"0.418","0.721","0.506",35.3
"Loáisiga, Jonathan",642528,"AZ","SI","Sinker",1.6,1,"76",31.1,"21","0.333","0.429","0.333",25,14.3,30,"0.241","0.306","0.237",44.4
"Ohtani, Shohei",660271,"LAD","ST","Sweeper",2.2,2,"102",21.6,"21","0.167","0.278","0.262",42.2,33.3,25,"0.119","0.133","0.194",0
"McCullers Jr., Lance",621121,"HOU","CU","Curveball",-3,-2,"80",15,"21","0.278","0.611","0.417",50,42.9,20.5,"0.219","0.473","0.349",66.7
"Peralta, Wandy",593974,"SD","SI","Sinker",-5.3,-4,"80",33.8,"21","0.474","0.895","0.59",9.3,4.8,5.9,"0.268","0.521","0.366",33.3
"Ginkel, Kevin",656464,"AZ","FF","4-Seam Fastball",-1.4,-1,"96",43.4,"21","0.4","0.6","0.445",17.4,28.6,26.1,"0.297","0.502","0.357",71.4
"Mikolas, Miles",571945,"WSH","SL","Slider",0.3,0,"86",18,"21","0.263","0.474","0.35",23.1,4.8,5.3,"0.267","0.472","0.353",38.9
"Brown, Ben",676962,"CHC","SI","Sinker",1.1,1,"86",24.4,"21","0.263","0.263","0.324",8.1,9.5,16.7,"0.233","0.269","0.266",29.4
"Medina, Luis",665622,"ATH","FF","4-Seam Fastball",-0.7,-1,"78",35.5,"21","0.188","0.375","0.348",28.6,23.8,21.7,"0.275","0.6","0.447",63.6
"Houser, Adrian",605288,"SF","CH","Changeup",-1.2,-1,"112",22.6,"21","0.286","0.429","0.35",34.9,19,11.4,"0.247","0.377","0.267",41.2
"Pfaadt, Brandon",694297,"AZ","CU","Curveball",-0.3,0,"93",22.1,"21","0.176","0.353","0.281",32.5,19,16.7,"0.15","0.282","0.282",14.3
"Suter, Brent",608718,"LAA","SI","Sinker",1.3,1,"84",26,"21","0.278","0.389","0.348",19.4,23.8,16.7,"0.203","0.365","0.307",53.8
"McLean, Nolan",690997,"NYM","FF","4-Seam Fastball",2.1,2,"104",18.5,"21","0.158","0.316","0.248",23.4,28.6,22.2,"0.209","0.382","0.294",53.8
"Gilbert, Logan",669302,"SEA","CU","Curveball",-0.1,0,"85",13.2,"21","0.238","0.381","0.307",30,19,15.4,"0.315","0.513","0.355",29.4
"Sasaki, Roki",808963,"LAD","SL","Slider",-1.4,-1,"103",23.5,"21","0.267","0.533","0.428",38.8,28.6,26.1,"0.163","0.23","0.301",30
"Mantiply, Joe",573009,"TOR","SI","Sinker",-0.8,-1,"81",47.1,"21","0.438","0.625","0.486",5.7,19,25,"0.344","0.674","0.472",69.2
"Mlodzinski, Carmen",669387,"PIT","SI","Sinker",-0.8,-1,"93",18.4,"21","0.412","0.529","0.433",5.3,4.8,7.1,"0.36","0.48","0.413",64.7
"Mahle, Tyler",641816,"SF","FC","Cutter",0,0,"81",15.4,"21","0.333","0.5","0.395",3.3,0,0,"0.316","0.422","0.356",36.8
"Romano, Jordan",605447,"LAA","FF","4-Seam Fastball",0.2,0,"94",49,"21","0.267","0.333","0.388",17.1,19,11.8,"0.211","0.323","0.364",45.5
"Pop, Zach",647315,"PHI","SI","Sinker",3.5,3,"81",62.3,"21","0.111","0.167","0.169",11.8,19,20,"0.218","0.336","0.272",46.7
"Borucki, Ryan",621366,"SF","SL","Slider",2.9,2,"78",49.4,"21","0.19","0.19","0.171",40.5,33.3,31.8,"0.244","0.293","0.235",35.7
"McLean, Nolan",690997,"NYM","ST","Sweeper",-0.7,-1,"87",15.5,"21","0.188","0.188","0.295",22.7,19,21.1,"0.175","0.208","0.294",8.3
"Webb, Logan",657277,"SF","ST","Sweeper",-0.4,-1,"139",20.8,"21","0.333","0.444","0.39",15.8,28.6,23.1,"0.297","0.505","0.392",41.7
"Boyd, Matthew",571510,"CHC","CH","Changeup",-1.1,-1,"88",26.2,"21","0.3","0.55","0.376",36,23.8,16.7,"0.299","0.524","0.368",13.3
"Kelly, Merrill",518876,"AZ","FF","4-Seam Fastball",-6.6,-5,"76",26.3,"21","0.467","0.933","0.618",25,9.5,15.4,"0.479","1.23","0.705",71.4
"Poulin, PJ",676571,"WSH","ST","Sweeper",0.5,0,"94",34.3,"21","0.111","0.444","0.29",27.9,23.8,17.9,"0.139","0.485","0.32",53.8
"Cavalli, Cade",676917,"WSH","ST","Sweeper",-2.1,-2,"80",13.9,"21","0.125","0.188","0.355",25,14.3,8.3,"0.302","0.363","0.387",30.8
"Cameron, Noah",702070,"KC","CU","Curveball",-0.5,0,"83",16.4,"20","0.158","0.263","0.25",22.6,40,25,"0.243","0.423","0.306",36.4
"Romano, Jordan",605447,"LAA","SL","Slider",-2.6,-2,"89",46.4,"20","0.368","0.684","0.458",43.9,35,28,"0.247","0.409","0.302",41.7
"Wacha, Michael",608379,"KC","SI","Sinker",-0.5,0,"83",14.8,"20","0.143","0.429","0.373",22,20,15.4,"0.286","0.589","0.468",70
"Ragans, Cole",666142,"KC","CH","Changeup",-1.8,-2,"91",18.8,"20","0.3","0.5","0.343",39.6,25,17.2,"0.236","0.429","0.281",26.7
"Suarez, Ranger",624133,"BOS","CH","Changeup",-2,-2,"94",18.7,"20","0.3","0.55","0.36",30.4,15,10,"0.258","0.468","0.308",41.2
"Thielbar, Caleb",573204,"CHC","FF","4-Seam Fastball",4.5,4,"86",53.1,"20","0.105","0.105","0.125",24.5,30,16.2,"0.105","0.177","0.149",23.1
"Seymour, Ian",693855,"TB","CH","Changeup",0.6,1,"78",33.5,"20","0.211","0.316","0.25",34.2,40,27.6,"0.221","0.408","0.286",63.6
"Bradish, Kyle",680694,"BAL","CU","Curveball",0,0,"101",18.4,"20","0.263","0.368","0.295",40.8,20,16.7,"0.229","0.326","0.261",60
"Rodriguez, Eduardo",593958,"AZ","FC","Cutter",-4.3,-4,"83",15,"20","0.333","0.778","0.485",12.5,15,23.1,"0.313","0.78","0.482",53.3
"Miller, Mason",695243,"SD","FF","4-Seam Fastball",1,1,"86",40,"20","0.235","0.235","0.285",40.4,25,21.7,"0.228","0.269","0.29",25
"Perkins, Jack",678022,"ATH","FF","4-Seam Fastball",4.1,3,"83",39.9,"20","0.118","0.118","0.205",25,30,20,"0.208","0.392","0.323",45.5
"McGreevy, Michael",700241,"STL","SI","Sinker",3.8,3,"79",15,"20","0.167","0.222","0.223",14.6,25,25,"0.199","0.253","0.246",30.8
"Peterson, David",656849,"NYM","FF","4-Seam Fastball",-1.3,-1,"104",21.2,"20","0.316","0.526","0.375",21.7,25,26.3,"0.22","0.288","0.243",35.7
"Williams, Devin",642207,"NYM","FF","4-Seam Fastball",-0.1,0,"101",51.5,"20","0.313","0.438","0.384",32.6,35,28,"0.171","0.215","0.252",30
"Rea, Colin",607067,"CHC","FS","Split-Finger",2.8,2,"82",18.3,"20","0.118","0.118","0.195",32.4,25,20.8,"0.19","0.226","0.259",33.3
"Kay, Anthony",641743,"CWS","FC","Cutter",-1.8,-2,"96",18.4,"20","0.286","0.5","0.468",20.5,0,0,"0.245","0.515","0.437",35.7
"Bibee, Tanner",676440,"CLE","CU","Curveball",2.6,2,"84",13.6,"20","0.053","0.211","0.135",25.6,30,14.6,"0.136","0.319","0.217",38.5
"Milner, Hoby",571948,"CHC","SI","Sinker",1.6,1,"90",42.1,"20","0.3","0.45","0.325",10,0,0,"0.393","0.743","0.481",40
"Cabrera, Edward",665795,"CHC","FF","4-Seam Fastball",-0.4,0,"82",15,"20","0.25","0.5","0.393",22.6,10,11.8,"0.237","0.539","0.401",42.9
"Walker, Taijuan",592836,"PHI","SI","Sinker",-3.9,-4,"96",22.6,"20","0.375","0.625","0.483",13.3,20,14.3,"0.239","0.44","0.371",41.7
"Bernardino, Brennan",657514,"COL","SI","Sinker",1.8,1,"81",41.3,"20","0.316","0.421","0.358",22.2,15,15.8,"0.262","0.325","0.277",31.3
"Hall, DL",669084,"MIL","SI","Sinker",1.2,1,"102",38.6,"19","0.231","0.231","0.363",6.3,5.3,5,"0.352","0.511","0.476",25
"Winn, Cole",668390,"TEX","FF","4-Seam Fastball",-0.3,0,"79",35.9,"19","0.214","0.429","0.384",31,36.8,25,"0.166","0.402","0.359",71.4
"Bachman, Sam",696147,"LAA","SI","Sinker",1.2,1,"80",32.1,"19","0.077","0.077","0.268",22.7,21.1,20,"0.138","0.218","0.324",33.3
"Alcantara, Sandy",645261,"MIA","SL","Slider",1.8,2,"103",15.4,"19","0.111","0.278","0.189",34,31.6,24,"0.16","0.323","0.23",25
"Skubal, Tarik",669373,"DET","SL","Slider",2.4,2,"86",13.7,"19","0.158","0.211","0.208",34.2,31.6,28.6,"0.227","0.265","0.216",76.9
"Martin, Davis",663436,"CWS","FC","Cutter",-2,-2,"93",17.1,"19","0.421","0.737","0.492",25,15.8,21.4,"0.445","0.675","0.482",56.3
"Cantillo, Joey",676282,"CLE","CU","Curveball",-1.3,-1,"87",16.7,"19","0.353","0.353","0.358",26.7,31.6,22.2,"0.25","0.277","0.28",27.3
"Varland, Louis",686973,"TOR","CU","Curveball",-2.8,-2,"84",31.3,"19","0.444","0.5","0.434",38.1,31.6,20.7,"0.292","0.35","0.305",58.3
"Soto, Gregory",642397,"PIT","SI","Sinker",1.8,2,"97",40.6,"19","0.235","0.294","0.282",6.5,5.3,16.7,"0.268","0.329","0.307",31.3
"Imanaga, Shota",684007,"CHC","ST","Sweeper",1,1,"93",16.7,"18","0.222","0.333","0.239",44,44.4,25,"0.176","0.236","0.176",30
"Pallante, Andre",669467,"STL","CU","Curveball",0,0,"99",18.4,"18","0.176","0.294","0.228",31.3,22.2,12.1,"0.228","0.394","0.289",46.2
"Irvin, Jake",663623,"WSH","CU","Curveball",2.4,3,"105",20.2,"18","0","0","0.117",48.8,38.9,20,"0.166","0.263","0.269",50
"Sterner, Justin",686993,"ATH","ST","Sweeper",0.9,1,"78",28.6,"18","0.118","0.294","0.2",45.7,38.9,21.2,"0.17","0.213","0.195",40
"Lambert, Peter",663567,"HOU","FF","4-Seam Fastball",1,1,"88",31.8,"18","0.214","0.214","0.306",28.9,22.2,13.8,"0.237","0.393","0.364",50
"Woodruff, Brandon",605540,"MIL","CH","Changeup",1,1,"87",21,"18","0.222","0.278","0.219",39.5,27.8,23.8,"0.274","0.382","0.283",23.1
"Bazardo, Eduard",660825,"SEA","ST","Sweeper",-1.2,-1,"80",36.2,"18","0.294","0.471","0.347",29.4,11.1,8.3,"0.23","0.347","0.27",33.3
"Baker, Bryan",641329,"TB","FF","4-Seam Fastball",1.9,2,"94",46.8,"18","0.133","0.133","0.217",36.4,27.8,13.5,"0.153","0.189","0.241",30
"Bubic, Kris",663460,"KC","ST","Sweeper",-2,-2,"78",14.5,"18","0.333","0.611","0.4",29.6,38.9,36.8,"0.213","0.416","0.265",45.5
"Morgan, David",688158,"SD","CU","Curveball",-2.3,-2,"81",31.3,"18","0.2","0.533","0.367",45.5,44.4,25,"0.127","0.228","0.242",42.9
"deGrom, Jacob",594798,"TEX","CH","Changeup",3.2,3,"85",16.3,"18","0.111","0.111","0.1",39.5,38.9,31.8,"0.151","0.225","0.162",18.2
"Svanson, Matt",694335,"STL","ST","Sweeper",-0.8,-1,"83",26.2,"18","0.25","0.438","0.339",27,33.3,22.2,"0.291","0.481","0.37",20
"Strahm, Matt",621381,"KC","FF","4-Seam Fastball",1.1,1,"78",38,"18","0.222","0.556","0.322",25,38.9,29.2,"0.134","0.264","0.168",36.4
"Boyle, Joe",671212,"TB","SL","Slider",1.8,2,"90",34.2,"17","0.143","0.214","0.221",27,17.6,16.7,"0.222","0.315","0.271",30.8
"Weathers, Ryan",677960,"NYY","ST","Sweeper",2.6,3,"106",19.6,"17","0.059","0.235","0.118",50,58.8,41.7,"0.12","0.242","0.154",14.3
"Holmes, Clay",605280,"NYM","ST","Sweeper",2.1,2,"93",17.5,"17","0.133","0.133","0.188",41,47.1,32,"0.099","0.115","0.165",14.3
"Bachar, Lake",669199,"MIA","FF","4-Seam Fastball",-2.1,-2,"83",35.6,"17","0.214","0.643","0.412",30.6,23.5,25,"0.17","0.435","0.333",50
"Nardi, Andrew",677053,"MIA","ST","Sweeper",-3.5,-3,"93",44.1,"17","0.333","0.933","0.538",41.2,35.3,19.4,"0.305","0.85","0.506",55.6
"Hoffman, Jeff",656546,"TOR","FF","4-Seam Fastball",-2.2,-2,"84",33.5,"17","0.357","0.786","0.518",33.3,47.1,26.7,"0.163","0.469","0.34",33.3
"Junk, Janson",676083,"MIA","CH","Changeup",-0.4,0,"95",19.4,"17","0.294","0.353","0.338",43.6,23.5,16,"0.286","0.348","0.276",38.5
"Glasnow, Tyler",607192,"LAD","SL","Slider",2.9,3,"90",15.5,"17","0.118","0.176","0.126",41.3,35.3,25,"0.155","0.263","0.175",27.3
"Anderson, Grant",681982,"MIL","FF","4-Seam Fastball",2.3,2,"85",37.3,"17","0.071","0.143","0.197",22.7,23.5,11.8,"0.18","0.267","0.281",50
"Zeferjahn, Ryan",666171,"LAA","FF","4-Seam Fastball",0,0,"82",27.8,"17","0.167","0.25","0.291",29.6,41.2,25,"0.127","0.328","0.31",50
"Banks, Tanner",621383,"PHI","SL","Slider",0.2,0,"78",32.5,"17","0.357","0.357","0.388",26.3,29.4,27.8,"0.255","0.302","0.323",22.2
"Vásquez, Randy",681190,"SD","CU","Curveball",-0.9,-1,"79",14.6,"17","0.313","0.563","0.391",25,23.5,12.5,"0.306","0.498","0.365",41.7
"Moll, Sam",594580,"CIN","ST","Sweeper",2.6,2,"86",42,"17","0.067","0.067","0.135",37,29.4,33.3,"0.129","0.147","0.189",20
"Blubaugh, AJ",805123,"HOU","ST","Sweeper",0.5,0,"80",24,"17","0.286","0.357","0.315",39.5,23.5,14.3,"0.162","0.283","0.312",45.5
"Lugo, Seth",607625,"KC","FF","4-Seam Fastball",0.4,0,"96",17.3,"16","0.286","0.357","0.334",17.5,25,15.4,"0.297","0.534","0.397",30
